restaurantid,restaurantname,cuisinetype,segment,subregion,scale_score,cost_discipline_score,aggregator_dependence,expansion_headroom,revenue_quality_score,total_revenue,total_net_profit,delivery_revenue_mix,instore_reliance,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,kmeans_cluster,hierarchical_cluster,dbscan_cluster,selected_method,selected_cluster,cluster_label_name,cluster_description,gpi_scale_norm,gpi_cost_discipline_norm,gpi_aggregator_penalty_norm,gpi_expansion_headroom_norm,gpi_revenue_quality_norm,gpi_delivery_revenue_mix_norm,gpi_instore_reliance_norm,gpi_score,gpi_band,gpi_rank,strategy_recommendation,recommendation_reason
25447,Souvlaki Tavern,Kebabs/Mediterranean,Full-service,North Shore,1733.49,0.106883043574635,0.8500000000000001,0.0106951871657754,-2.213961998075256,63752.03999999999,-8948.119999999999,0.8199643493761141,0.22,2.134766729135979,-2.695787966341228,-4.791086623884713,2.6686109549036603,-0.9837614304326612,0.7631068953497596,1.6499755180343043,-0.2984274429797253,-0.3572531019345248,-0.4402387277586289,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.844860734532906,0.0371585851196523,0.0,0.9672627401648548,0.0,0.5129378196685381,0.4102564102564102,36.15,Caution Zone,1125,Stabilize Operations,Caution Zone (GPI 36.1) with weak economic quality indicates stabilization should precede growth actions.
25811,Greek Grill,Kebabs/Mediterranean,QSR,West Auckland,860.08,0.3328848188417039,0.8500000000000001,0.0060459492140266,-0.2288083378887341,37041.33,2883.9300000000003,0.8935912938331319,0.12,-2.933700865134448,0.5131102054375013,-1.3593461143223518,-1.9943444730321287,0.66637276697155,0.8979994473943136,1.8713596246091857,-0.6672901214529431,-0.6542273928842307,-0.1857406569196514,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.2069801623166178,0.6552149827641293,0.0,0.6602679517821968,0.4109375989711968,0.8033018927387474,0.1538461538461538,37.89,Caution Zone,1071,Rebalance Channels,Caution Zone (GPI 37.9) and high aggregator dependence suggest urgent channel-risk rebalancing.
25638,Souvlaki Bistro,Kebabs/Mediterranean,Full-service,South Auckland,1370.25,0.097045554139185,0.8500000000000001,0.0068965517241379,-1.95051875175765,53739.9,-6722.470000000001,0.8130268199233717,0.23,0.2944223259038354,-2.793007401970617,-3.769263987683984,-0.4527486034709547,-0.0865777031000815,1.703270705750071,0.720612410001241,0.1413445445183554,-0.0560919733765567,-0.2061927912225718,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.5795743981595596,0.0102555960827083,0.0,0.7284131686236115,0.0,0.4855781441611727,0.4358974358974359,26.59,Caution Zone,1351,Stabilize Operations,Caution Zone (GPI 26.6) with weak economic quality indicates stabilization should precede growth actions.
26193,Greek Tavern,Kebabs/Mediterranean,Cafe,North Shore,1079.44,0.3044737536180759,0.8500000000000001,0.0162213740458015,-0.4806021840187581,46415.92,1575.86,0.909351145038168,0.1,-1.1903209986703915,0.6271233827324241,-2.0221493524804033,2.156807686929048,0.4855624708443196,0.8838600614372059,1.7582665458619746,-1.1880567898207073,-0.5971615845886623,-0.4258195251117368,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.367186116360383,0.5775180681951735,0.0,0.5245374968590426,0.3335255012912309,0.8654543373447598,0.1025641025641025,37.49,Caution Zone,1084,Stabilize Operations,Caution Zone (GPI 37.5) with weak economic quality indicates stabilization should precede growth actions.
26420,Souvlaki Kitchen,Kebabs/Mediterranean,Cafe,North Shore,735.4200000000001,0.361148742190563,0.8500000000000001,0.0140056022408963,-0.3086820910840325,23997.540000000005,3282.8300000000004,0.8935574229691877,0.12,-4.264770822719458,0.1557490814986108,-0.4325123355680675,0.050071005963728,0.0167928789189714,-0.6433016288821407,-1.0892550090747355,0.7741928033732081,0.3637195875767626,0.2110501186962219,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.1159367896365678,0.7325095023653692,0.0,0.7020519625718238,0.3863810227106833,0.803168315526142,0.1538461538461538,37.08,Caution Zone,1094,Stabilize Operations,Caution Zone (GPI 37.1) with weak economic quality indicates stabilization should precede growth actions.
25384,Spice Grill,Kebabs/Mediterranean,Full-service,West Auckland,1187.68,0.115709430060815,0.8500000000000001,0.0140105078809106,-1.4895120715233092,46525.08,-4126.65,0.8003502626970227,0.25,-0.4164558075012476,-2.6122442359651785,-2.735577264991259,1.707875358644209,0.9396967753826962,0.9556382857447884,-0.9524653126227888,-0.0972776954454627,-0.3639958774584814,0.0100130800998533,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.4462374131587836,0.0612964691226422,0.0,0.7016589518546597,0.0233438508570316,0.4355853485087729,0.4871794871794871,24.48,Caution Zone,1385,Stabilize Operations,Caution Zone (GPI 24.5) with weak economic quality indicates stabilization should precede growth actions.
25506,Mediterranean Tavern,Kebabs/Mediterranean,QSR,North Shore,1580.02,0.3750839381199329,0.8500000000000001,0.0104302477183833,0.216961244081426,54457.0,6599.710000000001,0.8696219035202086,0.15,0.8021279101585208,2.004881009922137,-2.54201194086604,2.027260330695738,-0.055224431516497,-0.9529047699345436,1.044168573808977,0.4645015418921813,-0.1492769065811342,0.0182206924136057,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.7327764540483297,0.7706186587487586,0.0,0.988488113800323,0.5479860572739147,0.7087733223682487,0.2307692307692307,59.27,Moderate Potential,408,Optimize,Moderate Potential (GPI 59.3) is best improved through operational and commercial optimization.
26614,Spice Bistro,Kebabs/Mediterranean,Ghost Kitchen,South Auckland,502.9500000000001,0.511546634754631,0.8500000000000001,0.0313152400835073,0.2895220241758613,22335.77,5391.39,0.9728601252609602,0.03,-6.355455580918435,2.4207243105640317,0.5509086719126876,1.5734431100490691,0.756649410382234,2.3119986188282984,0.8634997599820995,-0.6317353349982044,1.66188230049403,0.3533733852949731,2,0,-1,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.0,1.0,0.0,0.0,0.5702943157271588,1.0,0.0,36.41,Caution Zone,1114,Rebalance Channels,Caution Zone (GPI 36.4) and high aggregator dependence suggest urgent channel-risk rebalancing.
25695,Mediterranean Corner,Kebabs/Mediterranean,QSR,South Auckland,749.7,0.3669256131164731,0.8500000000000001,0.0238095238095238,-0.3275992782380598,29045.52,2602.63,0.9271708683473388,0.08,-3.818292025484,0.6900366529147964,-0.5424008737327585,2.1534534387050233,0.7004400384886565,0.9834097840495536,1.9559625428629503,0.2483418759216869,-0.498606123896006,-0.4041525353818104,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.1263659518527648,0.748307750099954,0.0,0.0,0.380565077792627,0.9357303413157732,0.0512820512820512,30.67,Caution Zone,1269,Stabilize Operations,Caution Zone (GPI 30.7) with weak economic quality indicates stabilization should precede growth actions.
26292,Souvlaki House,Kebabs/Mediterranean,Cafe,North Shore,983.65,0.3548174225678671,0.8500000000000001,0.012565445026178,-0.36152279738293,31753.75,2943.62,0.9099476439790576,0.1,-2.7983471770198967,0.6155352108672288,-1.1491841752920515,0.8382720875359098,-0.5783817453100664,-0.7713451733401406,1.064277024818955,0.7286139977450119,-0.5185397771517223,-0.2072537995962464,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.297227471494171,0.7151949808590002,0.0,0.8174287978340016,0.3701355505501908,0.8678067623073341,0.1025641025641025,42.16,Caution Zone,938,Stabilize Operations,Caution Zone (GPI 42.2) with weak economic quality indicates stabilization should precede growth actions.
26641,Greek Eatery,Kebabs/Mediterranean,QSR,North Shore,1585.17,0.335200708229094,0.8500000000000001,0.0097465886939571,0.0467074523498,55065.42,5425.98,0.8927875243664718,0.12,0.6792092947569629,1.975357705178352,-2.8661770704977196,1.7917138023260537,-0.1315091271010248,-0.5582486667882748,-0.6359931612744542,0.5404157983518988,-0.4944304657394741,-0.5214295142705716,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.7365376715142552,0.6615483412097518,0.0,0.9567411890628706,0.4956428274512632,0.8001320508028902,0.1538461538461538,55.89,Moderate Potential,508,Rebalance Channels,Moderate Potential (GPI 55.9) and elevated aggregator dependence indicate channel rebalancing is the highest-leverage action.
25611,Souvlaki Corner,Kebabs/Mediterranean,Full-service,West Auckland,801.84,0.1121994740446099,0.8500000000000001,0.0207522697795071,-1.2138615252105176,27601.8,-2880.380000000001,0.8132295719844359,0.23,-2.939620411099587,-3.0197860906326377,-1.4283657476180829,1.7496835855259587,0.5400853432329276,0.3546147118767025,-0.4952479565260547,0.5714931953565308,0.0926994995757176,0.4052519037120922,2,1,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.1644455399446772,0.0516976473049696,0.0,0.1615490638495886,0.1080905090644076,0.4863777415736167,0.4358974358974359,13.53,Caution Zone,1471,Stabilize Operations,Caution Zone (GPI 13.5) with weak economic quality indicates stabilization should precede growth actions.
26338,Greek Diner,Kebabs/Mediterranean,Full-service,CBD,1483.02,0.1006567739648739,0.8500000000000001,0.0093457943925233,-1.6387304406146253,51201.64000000001,-5948.14,0.7937249666221629,0.26,0.7336584384380006,-2.878365972365467,-3.679307952544877,1.4398364727892723,-1.3001221854217904,-1.0593335265263235,-0.2956364942078537,-0.6725820831568273,-0.323017880246633,-0.2814664942927379,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.6619341056609974,0.020131348226381,0.0,0.9246319320887336,0.0,0.4094570341018722,0.5128205128205129,30.81,Caution Zone,1266,Stabilize Operations,Caution Zone (GPI 30.8) with weak economic quality indicates stabilization should precede growth actions.
26415,Spice House,Kebabs/Mediterranean,QSR,CBD,1414.71,0.408210518369451,0.8500000000000001,0.006997900629811,0.753560691697318,52858.71000000001,9754.72,0.926522043386984,0.08,-0.3375234217980065,3.5114618580551595,-2.270558429186309,0.2559452400332416,-0.6211148996993168,-1.4555495724788317,-2.001563534710971,-0.6584248556154162,-0.5076951388579176,-0.7524889543174509,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.6120450250595678,0.8612112871964924,0.0,0.7365326404940034,0.7129594650529383,0.9331715571697298,0.0512820512820512,59.07,Moderate Potential,413,Rebalance Channels,Moderate Potential (GPI 59.1) and elevated aggregator dependence indicate channel rebalancing is the highest-leverage action.
25716,Souvlaki Cafe,Kebabs/Mediterranean,Cafe,CBD,1205.82,0.3246802154229959,0.8500000000000001,0.0090311986863711,-0.1958796095900118,42264.6,3946.29,0.9178981937602628,0.09,-1.3939992527020897,1.259960816241728,-2.059735243225458,0.6413475238731389,-1.1193572955212994,-1.2984701953997098,-1.4179618943881502,-0.4981439098612266,-0.2750878544933309,-0.4718029492701587,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.4594856626407032,0.6327775146200146,0.0,0.8994283941749852,0.4210612853547847,0.8991615066151861,0.0769230769230769,46.44,Moderate Potential,805,Rebalance Channels,Moderate Potential (GPI 46.4) and elevated aggregator dependence indicate channel rebalancing is the highest-leverage action.
25074,Souvlaki Diner,Kebabs/Mediterranean,QSR,South Auckland,1425.9,0.2866293373377999,0.8500000000000001,0.0029455081001472,-0.2915201550914462,57728.58,2690.73,0.9263622974963182,0.08,-0.2730478852069953,1.676055133246099,-3.4257381738394983,-2.116217748827286,-0.2115682940171215,1.555845919807095,0.1346466520048067,0.2129421255847327,-0.6300385854469177,-0.9764345422650303,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.6202174567962095,0.5287182053125792,0.0,0.4118790398076677,0.391657329045626,0.9325415640631024,0.0512820512820512,42.95,Caution Zone,909,Stabilize Operations,Caution Zone (GPI 43.0) with weak economic quality indicates stabilization should precede growth actions.
25692,Greek Grill,Kebabs/Mediterranean,Full-service,North Shore,1794.26,0.0760391398565849,0.8500000000000001,0.0068886337543053,-2.2568355709734043,67380.56,-9024.43,0.7812858783008038,0.28,2.279926996439574,-3.0768817425044923,-4.985215403691416,0.6816488720531693,-0.737543759324384,0.809684556379518,-0.020895009558232,-0.231839787468925,-0.1568623427125989,-0.3941806858884744,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.8892431006308255,0.0,0.0,0.7277788279477114,0.0,0.3604007493829206,0.5641025641025642,34.13,Caution Zone,1189,Stabilize Operations,Caution Zone (GPI 34.1) with weak economic quality indicates stabilization should precede growth actions.
25303,Ottoman Tavern,Kebabs/Mediterranean,Full-service,CBD,1035.54,0.163470496598165,0.8500000000000001,0.005736137667304,-1.1490258231415529,39549.259999999995,-2322.89,0.8479923518164437,0.18,-1.732584007017118,-1.9269884830995945,-2.516342678693023,-1.3347599236194525,-1.1610012199288238,-0.5342277427337145,-0.300368446140739,-1.253063348594319,0.3133426280001554,0.0081141819308926,2,1,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.3351244762139511,0.191910632205431,0.0,0.6354476922832879,0.1280237511942413,0.6234724209427619,0.3076923076923076,25.79,Caution Zone,1362,Stabilize Operations,Caution Zone (GPI 25.8) with weak economic quality indicates stabilization should precede growth actions.
26569,Souvlaki Kitchen,Kebabs/Mediterranean,QSR,South Auckland,945.0,0.351839672215283,0.8500000000000001,0.0044444444444444,0.2609814748804475,41742.0,5275.34,0.9011111111111112,0.11,-2.534863725495908,1.4231140467923105,-1.4763363259162303,-2.485187733117037,1.515875025277537,1.236391649294137,-0.2104796609712345,-0.2504344058696131,-1.048123013773432,-0.7511616516750731,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.2690000821625175,0.707051603870798,0.0,0.5319649095287018,0.56151974151157,0.8329579485438677,0.1282051282051282,42.22,Caution Zone,935,Rebalance Channels,Caution Zone (GPI 42.2) and high aggregator dependence suggest urgent channel-risk rebalancing.
26693,Greek House,Kebabs/Mediterranean,QSR,South Auckland,1276.8,0.419668038114905,0.8500000000000001,0.0148026315789473,0.2890857314915525,44748.8,6828.74,0.9095394736842104,0.1,-0.9515356698138376,2.3423134028020054,-1.5534940291009385,2.6255955435989975,0.4486114940111735,0.0498409974090889,1.257752312292281,1.033720543791889,-0.3090854378162844,-0.1818500413958333,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.5113247336565059,0.8925446400935996,0.0,0.6381987098188454,0.5701601808687663,0.8661970528430593,0.1025641025641025,53.26,Moderate Potential,591,Rebalance Channels,Moderate Potential (GPI 53.3) and elevated aggregator dependence indicate channel rebalancing is the highest-leverage action.
26435,Greek House,Kebabs/Mediterranean,Cafe,South Auckland,1540.35,0.347204346223734,0.8500000000000001,0.0027266530334014,0.1683350613252513,62552.880000000005,5225.68,0.9263803680981594,0.08,0.3385057495143331,2.6217451240353697,-3.511015714351437,-2.1442332045729966,-0.2782711385765834,1.171575781370756,1.7682318517052162,0.1265417579431157,-0.7528635325876447,-0.6831000238898025,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.7038041245583764,0.6943751862592146,0.0,0.3943456728084528,0.5330363082344524,0.9326128294618248,0.0512820512820512,51.01,Moderate Potential,659,Rebalance Channels,Moderate Potential (GPI 51.0) and elevated aggregator dependence indicate channel rebalancing is the highest-leverage action.
26032,Spice Eatery,Kebabs/Mediterranean,Cafe,North Shore,1581.05,0.360505603854545,0.8500000000000001,0.0058631921824104,1.044772557337332,70502.55,9351.16,0.8931596091205212,0.12,1.4444477854379734,3.2917306076034194,-3.265641555035104,-0.5116490722862237,1.020288195179972,0.460458301853876,-0.5436642692278463,-1.065599813003745,-0.4997483977335135,-0.3883477490333521,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.7335286975415148,0.730750685370783,0.0,0.6456265447786486,0.8024903322086379,0.8015994489885663,0.1538461538461538,60.24,Moderate Potential,390,Rebalance Channels,Moderate Potential (GPI 60.2) and elevated aggregator dependence indicate channel rebalancing is the highest-leverage action.
26692,Greek Cafe,Kebabs/Mediterranean,QSR,North Shore,1344.15,0.3898485200945289,0.8500000000000001,0.0068965517241379,0.1883934334107861,42268.95,7025.410000000001,0.8934865900383143,0.12,-1.0637067001156464,2.03771678312811,-1.8007113557550751,-0.1348294780757182,-0.2575167430828994,-1.288053327030068,-1.1924818431682416,1.2333456301444068,-0.5953406782323988,-0.4216630731453995,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.5605126941089476,0.81099597143651,0.0,0.7284131686236115,0.5392031017564223,0.8028889702610684,0.1538461538461538,53.08,Moderate Potential,597,Rebalance Channels,Moderate Potential (GPI 53.1) and elevated aggregator dependence indicate channel rebalancing is the highest-leverage action.
25188,Ottoman Eatery,Kebabs/Mediterranean,Cafe,CBD,1065.24,0.411113497386687,0.8500000000000001,0.0167286245353159,0.5488109657282022,42910.880000000005,7837.120000000001,0.8856877323420074,0.13,-1.39479135368774,1.9423247138632935,-1.0766518668040646,2.497554142098533,0.7086118507974374,-1.3629729643370252,-1.2283188349938017,-1.342974191686812,-0.1131185660740077,0.0365689113978427,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.3568153808232684,0.8691501839229016,0.0,0.4838996029074371,0.6500107233331641,0.7721324571028099,0.1794871794871795,48.9,Moderate Potential,728,Rebalance Channels,Moderate Potential (GPI 48.9) and elevated aggregator dependence indicate channel rebalancing is the highest-leverage action.
26431,Spice Corner,Kebabs/Mediterranean,Full-service,West Auckland,1411.28,0.1440841702744359,0.8500000000000001,0.0058953574060427,-1.3310487588470492,46300.84,-3832.119999999999,0.8548268238761975,0.17,-0.2422233105776142,-1.7852463830882062,-3.460567765396541,-0.4671883879742017,-1.186871855474359,0.5147807771038018,-0.0930946383437277,0.9548660884365684,0.2857943475399768,0.1437267835889617,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.6095399811939126,0.1388940441850704,0.0,0.6482034312951119,0.0720621878145244,0.6504256669207089,0.2820512820512821,30.6,Caution Zone,1271,Stabilize Operations,Caution Zone (GPI 30.6) with weak economic quality indicates stabilization should precede growth actions.
25031,Spice Cafe,Kebabs/Mediterranean,Ghost Kitchen,West Auckland,507.52,0.391085148358252,0.8500000000000001,0.0368852459016393,-0.3925701222794784,16899.440000000002,2614.9,0.9364754098360654,0.07,-6.049275372824782,0.3854494807744079,0.3637699546021199,2.5790887801355216,0.5285858824037705,0.218358451006402,-1.4251333229533645,0.9208982299767272,0.4800634937767331,0.1934547764519405,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.0,0.8143778298710238,0.0,0.0,0.3605902872940263,0.9724248501622542,0.0256410256410256,28.49,Caution Zone,1307,Stabilize Operations,Caution Zone (GPI 28.5) with weak economic quality indicates stabilization should precede growth actions.
25675,Souvlaki House,Kebabs/Mediterranean,Cafe,CBD,970.2,0.3002835211856289,0.8500000000000001,0.0061224489795918,-0.3816633882596938,31555.999999999996,2892.1099999999997,0.8775510204081634,0.14,-2.8373693806300144,-0.0418370170951318,-1.384575509123707,-1.2138388525150985,-0.9228982384457632,-1.867366574537502,-1.920283434887373,-0.0515342863363726,-0.1794299193105564,-0.1642462027295842,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.2874044860734533,0.5660588663396533,0.0,0.6663966582588281,0.3639434794879014,0.740043541340603,0.2051282051282051,37.17,Caution Zone,1092,Stabilize Operations,Caution Zone (GPI 37.2) with weak economic quality indicates stabilization should precede growth actions.
25826,Ottoman Bistro,Kebabs/Mediterranean,QSR,CBD,564.3,0.376976061393506,0.8500000000000001,0.0157894736842105,-0.2436292309539538,21739.8,3295.13,0.8771929824561404,0.14,-4.994571877711262,-0.040588875572823,-0.0604108637377283,-0.4821191220865732,0.2035778815808311,-1.347720925762015,-0.5839775735769739,-1.1095185527118738,-0.2377232055538547,-0.1870358027262186,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.0,0.7757931264846066,0.0,0.5591387864680437,0.4063810284302446,0.7386315398127685,0.2051282051282051,33.95,Caution Zone,1194,Rebalance Channels,Caution Zone (GPI 34.0) and high aggregator dependence suggest urgent channel-risk rebalancing.
26516,Souvlaki House,Kebabs/Mediterranean,Cafe,CBD,1390.95,0.352432727185078,0.8500000000000001,0.0106761565836298,-0.0037321847693079,51732.100000000006,4949.68,0.885409252669039,0.13,0.1750506620298459,1.5352756136354668,-2.4349031622120183,1.7499126578026565,-0.5978611665974215,-1.6378791714328478,0.8851504890143056,-0.9579235650619424,-0.8388868705025517,-0.3681732603439415,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.594692301372114,0.7086734558133481,0.0,0.9687873572821504,0.4801355456982767,0.7710342111725098,0.1794871794871795,53.08,Moderate Potential,597,Optimize,Moderate Potential (GPI 53.1) is best improved through operational and commercial optimization.
26552,Ottoman Bistro,Kebabs/Mediterranean,QSR,CBD,568.26,0.386081923167221,0.8500000000000001,0.0087108013937282,-0.1762043305178643,21863.66,3716.88,0.9181184668989548,0.09,-5.5309132530892215,0.5443966291003727,-0.1960954681612879,-1.7827539383306452,-0.181809653179504,-1.0428998370022398,-1.7332823064224476,-0.9891639740565846,-0.1986799987274653,-0.473435887719189,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.0,0.8006953031098135,0.0,0.8737600676381923,0.4271102998514581,0.9000302022565746,0.0769230769230769,38.18,Caution Zone,1057,Rebalance Channels,Caution Zone (GPI 38.2) and high aggregator dependence suggest urgent channel-risk rebalancing.
25718,Mediterranean Grill,Kebabs/Mediterranean,QSR,West Auckland,1737.84,0.367808239287697,0.8500000000000001,0.0035906642728904,0.1162851007169154,52185.329999999994,6741.88,0.8773189706762419,0.14,0.6294249932237862,2.2074176285496976,-2.9768590245100106,-1.1652698006938689,-0.7409024805030153,-1.3500714880354276,0.500504647740729,1.8399310665767248,-1.0193480502309773,-0.287532321534526,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.8480376852080079,0.7507215043778075,0.0,0.4635651173415911,0.5170339448058793,0.7391284021098163,0.2051282051282051,55.91,Moderate Potential,506,Optimize,Moderate Potential (GPI 55.9) is best improved through operational and commercial optimization.
25568,Greek Corner,Kebabs/Mediterranean,Full-service,West Auckland,1073.28,0.176320007047616,0.8500000000000001,0.0096899224806201,-0.9584158290332826,33003.36,-1340.84,0.8333333333333334,0.2,-1.9923563210774795,-1.9459170041135003,-1.9782940765510049,0.0760767740651909,-0.4249799766216344,-0.2169618531244785,-0.6016229833413007,1.330710080620717,0.2091910058357851,0.4260737393679693,2,1,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.3626872620710432,0.2270507196250892,0.0,0.9522014288934272,0.1866253401904534,0.5656613526530511,0.358974358974359,31.49,Caution Zone,1257,Stabilize Operations,Caution Zone (GPI 31.5) with weak economic quality indicates stabilization should precede growth actions.
25880,Spice Diner,Kebabs/Mediterranean,Full-service,West Auckland,1631.76,0.115125332854223,0.8500000000000001,0.0063734862970044,-1.5239144890577578,56342.79,-4907.61,0.781389420012747,0.28,1.1623284333877395,-2.4703815591038794,-3.913902078301089,-0.0144444923219452,-0.2495047787689561,0.2702585582616275,-0.5216795533932731,0.7748677759285648,-0.3646452191471341,0.0130956492967997,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.7705639087448305,0.0596991143454337,0.0,0.686508275879296,0.0127670899570512,0.3608090889308162,0.5641025641025642,32.2,Caution Zone,1241,Stabilize Operations,Caution Zone (GPI 32.2) with weak economic quality indicates stabilization should precede growth actions.
26250,Souvlaki Cafe,Kebabs/Mediterranean,Full-service,North Shore,1367.84,0.147529833286535,0.8500000000000001,0.0037650602409638,-1.5416191480331645,61287.2,-3909.15,0.7876506024096385,0.27,0.6212629747796043,-2.1398267626894447,-3.779601323194922,-2.0626514905103934,0.3017285292531322,1.346862502725882,0.6164694124665073,-1.4368994825550918,0.5508056248574092,0.2629819876288688,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.5778142944522041,0.1483170412665676,0.0,0.4775366856350767,0.0073239275801323,0.385501440846333,0.5384615384615385,26.95,Caution Zone,1344,Stabilize Operations,Caution Zone (GPI 26.9) with weak economic quality indicates stabilization should precede growth actions.
26047,Souvlaki Bistro,Kebabs/Mediterranean,Cafe,West Auckland,993.2,0.350543893510475,0.8500000000000001,0.018848167539267,-0.2007233062168985,37607.9,3448.2999999999997,0.8858638743455498,0.13,-1.963103210450787,0.6170782118721083,-1.14857800127403,2.429696981872894,0.9600527155978846,0.0301094492134167,1.3190697983571156,0.1290340822863821,-0.8890627837554465,-0.0113590050074238,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.3042021563096249,0.7035079842797941,0.0,0.3140944167105941,0.4195721277674342,0.7728271118920927,0.1794871794871795,37.97,Caution Zone,1067,Rebalance Channels,Caution Zone (GPI 38.0) and high aggregator dependence suggest urgent channel-risk rebalancing.
25360,Ottoman Kitchen,Kebabs/Mediterranean,Full-service,CBD,1330.56,0.146429315686692,0.8500000000000001,0.0081845238095238,-1.1440797239755718,47604.48,-2446.7,0.8132440476190477,0.23,-0.0650708225690288,-1.9536794261004549,-3.0685115893186845,0.4198032323112395,-0.7962369317462399,-1.015112661556303,-1.9463756599966309,-0.7109705910746803,0.0137474510958257,-0.1447631944221045,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.5505874619998355,0.1453074102913263,0.0,0.8315978359635031,0.1295443916612606,0.4864348294272163,0.4358974358974359,32.19,Caution Zone,1242,Stabilize Operations,Caution Zone (GPI 32.2) with weak economic quality indicates stabilization should precede growth actions.
