cuisinetype,restaurantid,restaurantname,segment,subregion,growthfactor,aov,monthlyorders,instoreorders,instorerevenue,ubereatsorders,doordashorders,selfdeliveryorders,ubereatsrevenue,doordashrevenue,selfdeliveryrevenue,cogsrate,opexrate,commissionrate,deliveryradiuskm,deliverycostperorder,sd_deliverytotalcost,instorenetprofit,ubereatsnetprofit,doordashnetprofit,selfdeliverynetprofit,instoreshare,ue_share,dd_share,sd_share,scale_score,cost_discipline_score,aggregator_dependence,expansion_headroom,revenue_quality_score,total_revenue,total_net_profit,delivery_revenue_mix,instore_reliance
Kebabs/Mediterranean,26054,Greek Diner,Cafe,North Shore,1.03,42.88,1646,163,6989.44,816,445,222,34990.08,19081.6,9519.36,0.242294241636992,0.367491170321591,0.32,7,2.07,459.54,2727.38,2456.81,1339.81,3255.05,0.11,0.55,0.3,0.15,1695.38,0.39021458804141695,0.8500000000000001,0.00425273390036452,1.0016320446626026,70580.48000000001,9779.05,0.9009720534629403,0.11
Kebabs/Mediterranean,25609,Greek Tavern,Cafe,North Shore,1.03,43.86,1517,186,8157.96,732,399,200,32105.52,17500.14,8772.0,0.257820842377841,0.380446418491192,0.29,13,3.84,768.0,2951.0,2303.02,1255.33,2405.12,0.14,0.55,0.3,0.15,1562.51,0.36173273913096704,0.8500000000000001,0.008569545154911009,0.8814650009916878,66535.62,8914.470000000001,0.877389584706658,0.14
Kebabs/Mediterranean,25450,Spice Eatery,Full-service,North Shore,1.03,37.3,1827,410,15293.0,779,425,213,29056.7,15852.5,7944.9,0.354963585932273,0.480075407074764,0.31,7,2.07,440.91,2522.75,-4214.35,-2299.23,869.69,0.29,0.55,0.3,0.15,1881.81,0.164961006992963,0.8500000000000001,0.0038314176245210726,-1.2702659237497476,68147.09999999999,-3121.1400000000003,0.7755883962780515,0.29
Kebabs/Mediterranean,26016,Greek Bistro,Full-service,CBD,0.99,36.31,1353,253,9186.43,605,330,165,21967.55,11982.3,5991.15,0.374968182994053,0.519868462905288,0.31,6,1.77,292.05,966.08,-4499.76,-2454.41,338.0,0.23,0.55,0.3,0.15,1339.47,0.10516335410065902,0.8500000000000001,0.004434589800443459,-1.646564355077472,49127.43,-5650.09,0.8130081300813008,0.23
Kebabs/Mediterranean,25911,Souvlaki Bistro,QSR,West Auckland,1.04,37.78,1467,133,5024.74,734,400,200,27730.52,15112.0,7556.0,0.251077002063394,0.444886948587373,0.31,10,2.95,590.0,1527.7,-165.38,-90.13,1707.3,0.1,0.55,0.3,0.15,1525.68,0.304036049349233,0.8500000000000001,0.006816632583503749,-0.29922879003717345,55423.26,2979.49,0.9093387866394002,0.1
Kebabs/Mediterranean,25644,Souvlaki Tavern,Cafe,West Auckland,1.04,38.67,1014,100,3867.0,503,274,137,19451.01,10595.58,5297.79,0.273716123327613,0.442389308963902,0.31,7,2.07,283.59,1097.82,-507.78,-276.6,1220.42,0.11,0.55,0.3,0.15,1054.56,0.283894567708485,0.8500000000000001,0.006903353057199211,-0.5250460928717047,39211.38,1533.8600000000001,0.9013806706114398,0.11
Kebabs/Mediterranean,26680,Greek Eatery,QSR,CBD,0.99,33.11,1363,112,3708.32,688,375,188,22779.68,12416.25,6224.68,0.27217332419008,0.400781290768646,0.28,17,5.02,943.76,1212.79,1071.68,584.13,1091.99,0.09,0.55,0.3,0.15,1349.37,0.327045385041274,0.8500000000000001,0.012472487160674981,-0.22048010267849835,45128.93,3960.59,0.9178283198826119,0.09
Kebabs/Mediterranean,26437,Souvlaki Eatery,Full-service,CBD,0.99,44.03,1489,316,13913.48,645,352,176,28399.35,15498.56,7749.28,0.390991957182996,0.452206422062591,0.31,13,3.84,675.84,2181.66,-4350.73,-2374.35,539.26,0.27,0.55,0.3,0.15,1474.11,0.15680162075441295,0.8500000000000001,0.008730691739422432,-1.5242151067212248,65560.67,-4004.16,0.7877770315648085,0.27
Kebabs/Mediterranean,26507,Mediterranean Bistro,Cafe,North Shore,1.03,33.64,962,118,3969.52,464,253,127,15608.96,8510.92,4272.28,0.259540246576071,0.399806735711172,0.3,13,3.84,487.68,1352.23,634.55,345.99,967.69,0.14,0.55,0.3,0.15,990.86,0.340653017712757,0.8500000000000001,0.013513513513513514,-0.30574944247395675,32361.68,3300.46,0.8773388773388772,0.14
Kebabs/Mediterranean,25063,Greek House,Cafe,CBD,0.99,41.39,1198,137,5670.43,584,318,159,24171.76,13162.02,6581.01,0.235803328771144,0.364087493950501,0.29,3,0.89,141.51,2268.79,2661.53,1449.26,2491.61,0.13,0.55,0.3,0.15,1186.02,0.40010917727835504,0.8500000000000001,0.0025041736227045075,0.7804949495035607,49585.22,8871.19,0.8856427378964942,0.13
Kebabs/Mediterranean,26549,Greek Diner,Full-service,North Shore,1.03,40.97,1475,322,13192.34,634,346,173,25974.98,14175.62,7087.81,0.388467159692664,0.459206325793639,0.3,16,4.72,816.56,2009.54,-3835.82,-2093.36,263.1,0.28,0.55,0.3,0.15,1519.25,0.15232651451369694,0.8500000000000001,0.010847457627118645,-1.4118605457450804,60430.75,-3656.5400000000004,0.7816949152542372,0.28
Kebabs/Mediterranean,26672,Ottoman Kitchen,Cafe,South Auckland,1.05,36.54,497,53,1936.62,244,133,67,8915.76,4859.82,2448.18,0.237105827983469,0.373191292746924,0.29,17,5.02,336.34,754.71,888.93,484.54,617.72,0.12,0.55,0.3,0.15,521.85,0.389702879269607,0.8500000000000001,0.03420523138832998,-0.35109158323521733,18160.38,2745.8999999999996,0.8933601609657947,0.12
Kebabs/Mediterranean,25883,Greek Cafe,Full-service,West Auckland,1.04,33.35,513,89,2968.15,233,127,64,7770.55,4235.45,2134.4,0.368076554767322,0.464466112712398,0.27,5,1.48,94.72,497.04,-796.81,-434.31,262.7,0.21,0.55,0.3,0.15,533.52,0.16745733252027994,0.8500000000000001,0.009746588693957114,-0.8432420094831558,17108.550000000003,-471.37999999999994,0.8265107212475632,0.21
Kebabs/Mediterranean,25703,Souvlaki Cafe,QSR,South Auckland,1.05,36.98,1086,89,3291.22,548,299,150,20265.04,11057.02,5547.0,0.251631429791451,0.399161982000805,0.31,3,0.89,133.5,1149.32,794.52,433.51,1803.55,0.09,0.55,0.3,0.15,1140.3,0.349206588207744,0.8500000000000001,0.0027624309392265192,-0.12093301050363348,40160.28,4180.9,0.9180478821362799,0.09
Kebabs/Mediterranean,26041,Greek Tavern,Full-service,CBD,0.99,36.6,1297,283,10357.8,558,304,152,20422.8,11126.4,5563.2,0.383930154866539,0.525889388471842,0.29,7,2.07,314.64,934.07,-4080.87,-2223.27,187.05,0.28,0.55,0.3,0.15,1284.03,0.09018045666161911,0.8500000000000001,0.005397070161912105,-1.5810200302707216,47470.2,-5183.0199999999995,0.7818041634541248,0.28
Kebabs/Mediterranean,25947,Spice Tavern,Cafe,North Shore,1.03,42.02,1115,128,5378.56,543,296,148,22816.86,12437.92,6218.96,0.201845737956464,0.396769915008917,0.33,12,3.54,523.92,2158.87,1628.77,887.87,1972.27,0.13,0.55,0.3,0.15,1148.45,0.401384347034619,0.8500000000000001,0.010762331838565023,0.40800209946290633,46852.3,6647.780000000001,0.8852017937219729,0.13
Kebabs/Mediterranean,25463,Mediterranean Diner,Cafe,North Shore,1.03,36.44,1068,105,3826.2,530,289,144,19313.2,10531.16,5247.36,0.218603148069233,0.404059751145542,0.3,9,2.66,383.04,1443.77,1493.63,814.45,1596.98,0.11,0.55,0.3,0.15,1100.04,0.377337100785225,0.8500000000000001,0.008426966292134831,0.0499719000457423,38917.92,5348.83,0.901685393258427,0.11
Kebabs/Mediterranean,26340,Souvlaki Kitchen,Cafe,West Auckland,1.04,45.57,1443,143,6516.51,715,390,195,32582.55,17772.3,8886.15,0.235606228038669,0.44064777395688,0.31,14,4.13,805.35,2109.69,447.88,244.3,2071.51,0.11,0.55,0.3,0.15,1500.72,0.32374599800445103,0.8500000000000001,0.009702009702009701,0.16518397525311812,65757.51,4873.380000000001,0.900900900900901,0.11
Kebabs/Mediterranean,25466,Ottoman Tavern,QSR,West Auckland,1.04,32.89,1160,124,4078.36,570,311,155,18747.3,10228.79,5097.95,0.209953659679741,0.361114417947829,0.3,11,3.25,503.75,1749.34,2417.13,1318.82,1682.92,0.12,0.55,0.3,0.15,1206.4,0.42893192237242994,0.8500000000000001,0.009482758620689655,0.22320652677432357,38152.399999999994,7168.21,0.8931034482758622,0.12
Kebabs/Mediterranean,25560,Mediterranean House,QSR,South Auckland,1.05,32.09,530,39,1251.51,270,147,74,8664.3,4717.23,2374.66,0.218899107780308,0.449125871900469,0.31,17,5.02,371.48,415.47,190.4,103.66,416.85,0.08,0.55,0.3,0.15,556.5,0.331975020319223,0.8500000000000001,0.03207547169811321,-0.6232967575112777,17007.699999999997,1126.38,0.9264150943396228,0.08
Kebabs/Mediterranean,26329,Ottoman Grill,QSR,West Auckland,1.04,34.47,1703,209,7204.23,822,448,224,28334.34,15442.56,7721.28,0.262141120154411,0.415714754699729,0.28,13,3.84,860.16,2320.8,1194.13,650.81,1627.2,0.14,0.55,0.3,0.15,1771.1200000000001,0.32214412514586,0.8500000000000001,0.007633587786259542,0.07020516416234703,58702.409999999996,5792.94,0.8772753963593659,0.14
Kebabs/Mediterranean,25065,Souvlaki Tavern,Full-service,South Auckland,1.05,41.52,641,140,5812.8,276,150,75,11459.52,6228.0,3114.0,0.384166609868407,0.464036545413546,0.29,5,1.48,111.0,882.36,-1583.74,-860.73,361.7,0.28,0.55,0.3,0.15,673.0500000000001,0.151796844718047,0.8500000000000001,0.0078003120124804995,-0.9879347511148742,26614.32,-1200.41,0.7815912636505461,0.28
Kebabs/Mediterranean,25279,Spice Kitchen,QSR,North Shore,1.03,33.8,613,70,2366.0,299,163,81,10106.2,5509.4,2737.8,0.262751853913069,0.429612299380824,0.3,9,2.66,215.46,727.87,77.17,42.07,626.79,0.13,0.55,0.3,0.15,631.39,0.307635846706107,0.8500000000000001,0.01468189233278956,-0.5653175220024615,20719.399999999998,1473.9,0.8858075040783036,0.13
Kebabs/Mediterranean,25469,Mediterranean Diner,QSR,West Auckland,1.04,32.62,735,66,2152.92,368,201,100,12004.16,6556.62,3262.0,0.247296022735536,0.392234466527589,0.31,13,3.84,384.0,776.06,605.84,330.91,791.85,0.1,0.55,0.3,0.15,764.4,0.36046951073687505,0.8500000000000001,0.017687074829931974,-0.43010816917906947,23975.7,2504.6600000000003,0.910204081632653,0.1
Kebabs/Mediterranean,26670,Spice House,QSR,West Auckland,1.04,32.25,872,79,2547.75,436,238,119,14061.0,7675.5,3837.75,0.239035085570067,0.432449588412419,0.33,5,1.48,176.12,836.97,-20.88,-11.4,1084.64,0.1,0.55,0.3,0.15,906.88,0.328515326017514,0.8500000000000001,0.005733944954128441,-0.5181909875568425,28122.0,1889.3300000000002,0.9094036697247706,0.1
Kebabs/Mediterranean,25471,Ottoman House,QSR,North Shore,1.03,31.09,987,89,2767.01,494,269,135,15358.46,8363.21,4197.15,0.203626888114959,0.438051883736625,0.28,8,2.36,318.6,991.48,1202.89,655.02,1185.33,0.1,0.55,0.3,0.15,1016.61,0.35832122814841605,0.8500000000000001,0.008105369807497468,-0.24463347121714704,30685.83,4034.72,0.9098277608915906,0.1
Kebabs/Mediterranean,25433,Mediterranean Tavern,Cafe,CBD,0.99,43.23,1091,108,4668.84,541,295,147,23387.43,12752.85,6354.81,0.23483701614663,0.434873548895121,0.31,8,2.36,346.92,1542.07,474.52,258.75,1752.01,0.11,0.55,0.3,0.15,1080.09,0.33028943495824903,0.8500000000000001,0.007332722273143905,-0.038271672495000804,47163.93,4027.3500000000004,0.9010082493125572,0.11
Kebabs/Mediterranean,25447,Souvlaki Tavern,Full-service,North Shore,1.03,37.88,1683,303,11477.64,759,414,207,28750.92,15682.32,7841.16,0.367748347355518,0.525368609069847,0.33,18,5.31,1099.17,1226.77,-6414.82,-3498.99,-261.08,0.22,0.55,0.3,0.15,1733.49,0.10688304357463507,0.8500000000000001,0.0106951871657754,-2.213961998075256,63752.03999999999,-8948.119999999999,0.8199643493761141,0.22
Kebabs/Mediterranean,25811,Greek Grill,QSR,West Auckland,1.04,44.79,827,88,3941.52,406,222,111,18184.74,9943.38,4971.69,0.2520226345025,0.415092546655796,0.33,5,1.48,164.28,1312.07,52.46,28.68,1490.72,0.12,0.55,0.3,0.15,860.08,0.33288481884170396,0.8500000000000001,0.006045949214026602,-0.2288083378887341,37041.33,2883.9300000000003,0.8935912938331319,0.12
Kebabs/Mediterranean,25638,Souvlaki Bistro,Full-service,South Auckland,1.05,41.18,1305,244,10047.92,584,318,159,24049.12,13095.24,6547.62,0.385848688555416,0.517105757305399,0.31,9,2.66,422.94,975.11,-5121.37,-2788.69,212.48,0.23,0.55,0.3,0.15,1370.25,0.09704555413918503,0.8500000000000001,0.006896551724137931,-1.95051875175765,53739.9,-6722.470000000001,0.8130268199233717,0.23
Kebabs/Mediterranean,26193,Greek Tavern,Cafe,North Shore,1.03,44.29,1048,95,4207.55,524,286,143,23207.96,12666.94,6333.47,0.250680610146374,0.44484563623555,0.33,17,5.02,717.86,1281.09,-592.41,-323.34,1210.52,0.1,0.55,0.3,0.15,1079.44,0.30447375361807594,0.8500000000000001,0.016221374045801526,-0.4806021840187581,46415.92,1575.86,0.909351145038168,0.1
Kebabs/Mediterranean,26420,Souvlaki Kitchen,Cafe,North Shore,1.03,33.61,714,76,2554.36,351,191,96,11797.11,6419.51,3226.56,0.278361918777227,0.36048933903221,0.28,10,2.95,283.2,922.5,957.32,520.94,882.07,0.12,0.55,0.3,0.15,735.4200000000001,0.36114874219056303,0.8500000000000001,0.014005602240896359,-0.30868209108403255,23997.540000000005,3282.8300000000004,0.8935574229691877,0.12
Kebabs/Mediterranean,25384,Spice Grill,Full-service,West Auckland,1.04,40.74,1142,228,9288.72,503,274,137,20492.22,11162.76,5581.38,0.352449277031701,0.531841292907484,0.28,16,4.72,646.64,1074.79,-3366.68,-1833.94,-0.82,0.25,0.55,0.3,0.15,1187.68,0.11570943006081502,0.8500000000000001,0.014010507880910683,-1.4895120715233092,46525.08,-4126.65,0.8003502626970227,0.25
Kebabs/Mediterranean,25506,Mediterranean Tavern,QSR,North Shore,1.03,35.5,1534,200,7100.0,734,400,200,26057.0,14200.0,7100.0,0.257337637785822,0.367578424094245,0.32,16,4.72,944.0,2663.1,1435.32,782.19,1719.1,0.15,0.55,0.3,0.15,1580.02,0.3750839381199329,0.8500000000000001,0.010430247718383311,0.21696124408142606,54457.0,6599.710000000001,0.8696219035202086,0.15
Kebabs/Mediterranean,26614,Spice Bistro,Ghost Kitchen,South Auckland,1.05,46.63,479,13,606.19,256,140,70,11937.28,6528.2,3264.1,0.27543445203919,0.213018913206179,0.31,15,4.43,310.1,310.09,2405.92,1315.74,1359.64,0.03,0.55,0.3,0.15,502.95000000000005,0.511546634754631,0.8500000000000001,0.031315240083507306,0.28952202417586137,22335.77,5391.39,0.9728601252609602,0.03
Kebabs/Mediterranean,25695,Mediterranean Corner,QSR,South Auckland,1.05,40.68,714,52,2115.36,364,199,99,14807.52,8095.32,4027.32,0.245256641600281,0.387817745283246,0.33,17,5.02,496.98,776.18,546.78,298.92,980.75,0.08,0.55,0.3,0.15,749.7,0.3669256131164731,0.8500000000000001,0.023809523809523808,-0.3275992782380598,29045.52,2602.63,0.9271708683473389,0.08
Kebabs/Mediterranean,26292,Souvlaki House,Cafe,North Shore,1.03,33.25,955,86,2859.5,478,261,130,15893.5,8678.25,4322.5,0.224801994282752,0.420380583149381,0.32,12,3.54,460.2,1014.6,553.37,302.15,1073.5,0.1,0.55,0.3,0.15,983.65,0.3548174225678671,0.8500000000000001,0.012565445026178011,-0.36152279738293003,31753.75,2943.62,0.9099476439790576,0.1
Kebabs/Mediterranean,26641,Greek Eatery,QSR,North Shore,1.03,35.78,1539,165,5903.7,756,412,206,27049.68,14741.36,7370.68,0.253460129015148,0.411339162755758,0.29,15,4.43,912.58,1978.92,1222.66,666.32,1558.08,0.12,0.55,0.3,0.15,1585.17,0.335200708229094,0.8500000000000001,0.009746588693957114,0.046707452349800095,55065.42,5425.98,0.8927875243664718,0.12
Kebabs/Mediterranean,25611,Souvlaki Corner,Full-service,West Auckland,1.04,35.8,771,144,5155.2,345,188,94,12351.0,6730.4,3365.2,0.378435775113758,0.509364750841632,0.29,16,4.72,443.68,578.41,-2196.01,-1196.67,-66.11,0.23,0.55,0.3,0.15,801.84,0.11219947404460995,0.8500000000000001,0.020752269779507133,-1.2138615252105176,27601.8,-2880.3800000000006,0.8132295719844359,0.23
Kebabs/Mediterranean,26338,Greek Diner,Full-service,CBD,0.99,34.18,1498,309,10561.62,654,357,178,22353.72,12202.26,6084.04,0.360528337280266,0.53881488875486,0.3,14,4.13,735.14,1063.1,-4456.06,-2432.44,-122.74,0.26,0.55,0.3,0.15,1483.02,0.10065677396487394,0.8500000000000001,0.009345794392523364,-1.6387304406146253,51201.64000000001,-5948.14,0.7937249666221629,0.26
Kebabs/Mediterranean,26415,Spice House,QSR,CBD,0.99,36.99,1429,105,3883.95,728,397,199,26928.72,14685.03,7361.01,0.207761437240988,0.384028044389561,0.27,10,2.95,587.05,1585.47,3721.83,2029.63,2417.79,0.08,0.55,0.3,0.15,1414.71,0.408210518369451,0.8500000000000001,0.006997900629811057,0.753560691697318,52858.71000000001,9754.720000000001,0.9265220433869839,0.08
Kebabs/Mediterranean,25716,Souvlaki Cafe,Cafe,CBD,0.99,34.7,1218,100,3470.0,615,335,168,21340.5,11624.5,5829.6,0.254000046662986,0.421319737914018,0.28,11,3.25,546.0,1126.64,953.5,519.39,1346.76,0.09,0.55,0.3,0.15,1205.82,0.32468021542299597,0.8500000000000001,0.0090311986863711,-0.19587960959001188,42264.6,3946.29,0.9178981937602627,0.09
Kebabs/Mediterranean,25074,Souvlaki Diner,QSR,South Auckland,1.05,42.51,1358,100,4251.0,692,377,189,29416.92,16026.27,8034.39,0.272697974964976,0.440672687697224,0.3,4,1.18,223.02,1218.46,-393.32,-214.28,2079.87,0.08,0.55,0.3,0.15,1425.9,0.28662933733779994,0.8500000000000001,0.0029455081001472753,-0.29152015509144624,57728.58,2690.73,0.9263622974963182,0.08
Kebabs/Mediterranean,25692,Greek Grill,Full-service,North Shore,1.03,38.68,1742,381,14737.08,749,408,204,28971.32,15781.44,7890.72,0.389718009717762,0.534242850425653,0.3,12,3.54,722.16,1120.59,-6488.44,-3534.42,-122.16,0.28,0.55,0.3,0.15,1794.26,0.07603913985658495,0.8500000000000001,0.006888633754305396,-2.2568355709734043,67380.56,-9024.43,0.7812858783008038,0.28
Kebabs/Mediterranean,25303,Ottoman Tavern,Full-service,CBD,0.99,37.81,1046,159,6011.79,488,266,133,18451.28,10057.46,5028.73,0.370080332399812,0.466449171002023,0.3,6,1.77,235.41,982.75,-2519.14,-1373.14,586.64,0.18,0.55,0.3,0.15,1035.54,0.16347049659816504,0.8500000000000001,0.0057361376673040155,-1.1490258231415529,39549.259999999995,-2322.89,0.8479923518164437,0.18
Kebabs/Mediterranean,26569,Souvlaki Kitchen,QSR,South Auckland,1.05,46.38,900,89,4127.82,446,243,122,20685.48,11270.34,5658.36,0.207854159921408,0.440306167863309,0.29,4,1.18,143.96,1452.33,1279.18,696.95,1846.88,0.11,0.55,0.3,0.15,945.0,0.351839672215283,0.8500000000000001,0.0044444444444444444,0.26098147488044754,41742.0,5275.34,0.9011111111111111,0.11
Kebabs/Mediterranean,26693,Greek House,QSR,South Auckland,1.05,36.8,1216,110,4048.0,608,332,166,22374.4,12217.6,6108.8,0.226574461422861,0.353757500462234,0.32,18,5.31,881.46,1698.82,2230.01,1217.7,1682.21,0.1,0.55,0.3,0.15,1276.8,0.41966803811490505,0.8500000000000001,0.014802631578947368,0.2890857314915525,44748.8,6828.74,0.9095394736842105,0.1
Kebabs/Mediterranean,26435,Greek House,Cafe,South Auckland,1.05,42.64,1467,108,4605.12,747,408,204,31852.08,17397.12,8698.56,0.209985647685826,0.44281000609044,0.33,4,1.18,240.72,1598.92,547.99,299.31,2779.46,0.08,0.55,0.3,0.15,1540.3500000000001,0.347204346223734,0.8500000000000001,0.0027266530334014998,0.1683350613252513,62552.880000000005,5225.68,0.9263803680981594,0.08
Kebabs/Mediterranean,26032,Spice Eatery,Cafe,North Shore,1.03,45.93,1535,164,7532.52,754,411,206,34631.22,18877.23,9461.58,0.213373685609549,0.426120710535906,0.29,9,2.66,547.96,2715.52,2441.7,1330.95,2862.99,0.12,0.55,0.3,0.15,1581.05,0.360505603854545,0.8500000000000001,0.005863192182410423,1.044772557337332,70502.55,9351.16,0.8931596091205212,0.12
Kebabs/Mediterranean,26692,Greek Cafe,QSR,North Shore,1.03,32.39,1305,139,4502.21,641,350,175,20761.99,11336.5,5668.25,0.215522291325033,0.394629188580438,0.28,9,2.66,465.5,1755.18,2280.67,1245.3,1744.26,0.12,0.55,0.3,0.15,1344.15,0.38984852009452897,0.8500000000000001,0.006896551724137931,0.18839343341078613,42268.95,7025.410000000001,0.8934865900383143,0.12
Kebabs/Mediterranean,25188,Ottoman Eatery,Cafe,CBD,0.99,39.88,1076,123,4905.24,524,286,143,20897.12,11405.68,5702.84,0.219640405401587,0.369246097211726,0.28,18,5.31,759.33,2016.61,2739.89,1495.44,1585.18,0.13,0.55,0.3,0.15,1065.24,0.411113497386687,0.8500000000000001,0.016728624535315983,0.5488109657282022,42910.880000000005,7837.120000000001,0.8856877323420074,0.13
Kebabs/Mediterranean,26431,Spice Corner,Full-service,West Auckland,1.04,34.12,1357,197,6721.64,638,348,174,21768.56,11873.76,5936.88,0.385203610151075,0.470712219574489,0.3,8,2.36,410.64,968.48,-3394.06,-1851.31,444.77,0.17,0.55,0.3,0.15,1411.28,0.14408417027443599,0.8500000000000001,0.0058953574060427415,-1.3310487588470492,46300.84,-3832.1199999999994,0.8548268238761975,0.17
Kebabs/Mediterranean,25031,Spice Cafe,Ghost Kitchen,West Auckland,1.04,34.63,488,31,1073.53,251,137,69,8692.13,4744.31,2389.47,0.259661736420821,0.349253115220927,0.27,18,5.31,366.39,419.84,1052.49,574.47,568.1,0.07,0.55,0.3,0.15,507.52000000000004,0.39108514835825203,0.8500000000000001,0.036885245901639344,-0.3925701222794784,16899.440000000002,2614.9,0.9364754098360654,0.07
Kebabs/Mediterranean,25675,Souvlaki House,Cafe,CBD,0.99,32.2,980,120,3864.0,473,258,129,15230.6,8307.6,4153.8,0.27029560610652,0.429420872707851,0.27,6,1.77,228.33,1160.3,461.24,251.58,1018.99,0.14,0.55,0.3,0.15,970.2,0.30028352118562895,0.8500000000000001,0.006122448979591836,-0.38166338825969387,31555.999999999996,2892.1099999999997,0.8775510204081634,0.14
Kebabs/Mediterranean,25826,Ottoman Bistro,QSR,CBD,0.99,38.14,570,70,2669.8,275,150,75,10488.5,5721.0,2860.5,0.250799133498222,0.372224805108272,0.29,9,2.66,199.5,1006.45,912.25,497.59,878.84,0.14,0.55,0.3,0.15,564.3,0.37697606139350603,0.8500000000000001,0.015789473684210527,-0.24362923095395386,21739.8,3295.13,0.8771929824561404,0.14
Kebabs/Mediterranean,26516,Souvlaki House,Cafe,CBD,0.99,36.82,1405,161,5928.02,684,373,187,25184.88,13733.86,6885.34,0.203489521797746,0.444077751017176,0.32,15,4.43,828.41,2089.23,816.81,445.43,1598.21,0.13,0.55,0.3,0.15,1390.95,0.352432727185078,0.8500000000000001,0.010676156583629894,-0.0037321847693079675,51732.100000000006,4949.68,0.885409252669039,0.13
Kebabs/Mediterranean,26552,Ottoman Bistro,QSR,CBD,0.99,38.09,574,47,1790.23,290,158,79,11046.1,6018.22,3009.11,0.248063210938126,0.365854865894653,0.27,5,1.48,116.92,691.18,1282.25,698.61,1044.84,0.09,0.55,0.3,0.15,568.26,0.386081923167221,0.8500000000000001,0.008710801393728223,-0.17620433051786435,21863.66,3716.88,0.9181184668989547,0.09
Kebabs/Mediterranean,25718,Mediterranean Grill,QSR,West Auckland,1.04,31.23,1671,205,6402.15,806,440,220,25171.38,13741.2,6870.6,0.200967224538326,0.431224536173977,0.31,6,1.77,389.4,2354.76,1455.11,794.35,2137.66,0.14,0.55,0.3,0.15,1737.8400000000001,0.367808239287697,0.8500000000000001,0.003590664272890485,0.11628510071691543,52185.329999999994,6741.88,0.8773189706762419,0.14
Kebabs/Mediterranean,25568,Greek Corner,Full-service,West Auckland,1.04,31.98,1032,172,5500.56,473,258,129,15126.54,8250.84,4125.42,0.356301359925419,0.467378633026965,0.29,10,2.95,380.55,969.86,-1719.58,-937.96,346.84,0.2,0.55,0.3,0.15,1073.28,0.17632000704761608,0.8500000000000001,0.009689922480620155,-0.9584158290332826,33003.36,-1340.84,0.8333333333333334,0.2
Kebabs/Mediterranean,25880,Spice Diner,Full-service,West Auckland,1.04,35.91,1569,343,12317.13,674,368,184,24203.34,13214.88,6607.44,0.351554542139638,0.533320125006139,0.29,10,2.95,542.8,1418.01,-4232.55,-2310.95,217.88,0.28,0.55,0.3,0.15,1631.76,0.115125332854223,0.8500000000000001,0.006373486297004461,-1.5239144890577578,56342.79,-4907.61,0.781389420012747,0.28
Kebabs/Mediterranean,26250,Souvlaki Cafe,Full-service,North Shore,1.03,46.15,1328,282,13014.3,575,314,157,26536.25,14491.1,7245.55,0.396782761567738,0.455687405145727,0.31,5,1.48,232.36,1920.0,-4311.35,-2354.37,836.57,0.27,0.55,0.3,0.15,1367.8400000000001,0.14752983328653502,0.8500000000000001,0.0037650602409638554,-1.5416191480331645,61287.200000000004,-3909.15,0.7876506024096385,0.27
Kebabs/Mediterranean,26047,Souvlaki Bistro,Cafe,West Auckland,1.04,39.38,955,109,4292.42,465,254,127,18311.7,10002.52,5001.26,0.207481613606215,0.44197449288331,0.32,18,5.31,674.37,1504.68,559.31,305.52,1078.79,0.13,0.55,0.3,0.15,993.2,0.350543893510475,0.8500000000000001,0.018848167539267015,-0.2007233062168985,37607.9,3448.2999999999997,0.8858638743455498,0.13
Kebabs/Mediterranean,25360,Ottoman Kitchen,Full-service,CBD,0.99,35.42,1344,251,8890.42,601,328,164,21287.42,11617.76,5808.88,0.356388753640931,0.497181930672377,0.27,11,3.25,533.0,1301.82,-2630.5,-1435.61,317.59,0.23,0.55,0.3,0.15,1330.56,0.14642931568669204,0.8500000000000001,0.00818452380952381,-1.1440797239755718,47604.479999999996,-2446.7,0.8132440476190477,0.23
Kebabs/Mediterranean,26295,Ottoman Diner,Cafe,South Auckland,1.05,36.84,1234,151,5562.84,596,325,162,21956.64,11973.0,5968.08,0.246793070137501,0.430129933496937,0.28,15,4.43,717.66,1797.23,945.83,515.76,1210.49,0.14,0.55,0.3,0.15,1295.7,0.323076996365562,0.8500000000000001,0.012155591572123177,-0.07835826868752206,45460.56,4469.3099999999995,0.8776337115072934,0.14
Kebabs/Mediterranean,26319,Mediterranean Eatery,Cafe,West Auckland,1.04,45.02,1223,150,6753.0,590,322,161,26561.8,14496.44,7248.22,0.215267715398222,0.423388046748005,0.31,13,3.84,618.24,2440.16,1363.8,744.31,2000.86,0.14,0.55,0.3,0.15,1271.92,0.361344237853773,0.8500000000000001,0.01062959934587081,0.47374098947559323,55059.46000000001,6549.13,0.8773507767784137,0.14
Kebabs/Mediterranean,25043,Spice Bistro,Cafe,South Auckland,1.05,39.49,1499,160,6318.4,736,402,201,29064.64,15874.98,7937.49,0.276171390805393,0.366074593015946,0.28,12,3.54,711.54,2260.43,2259.89,1234.34,2128.13,0.12,0.55,0.3,0.15,1573.95,0.357754016178661,0.8500000000000001,0.008005336891260841,0.5434975779882656,59195.51,7882.79,0.8932621747831887,0.12
